2022-06-06T18:31:05.196071
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.000120366,0.00134621,0.000543633,3.12167e-05,0.000512416,18.2805,24.0338,1.50942
1,0.000112589,0.00175124,0.000641005,2.87848e-05,0.00061222,18.3893,24.0345,1.50864
2,0.000115796,0.0017626,0.000694517,4.13768e-05,0.00065314,18.4201,24.2149,1.51091
5,9.7443e-05,0.00170352,0.000562862,3.79625e-05,0.0005249,18.3787,24.0674,1.50975
3,0.0001235,0.00123303,0.000512326,3.97446e-05,0.000472581,18.697,24.1512,1.51705
37,0.000107676,0.00137044,0.000479698,3.29086e-05,0.000446789,18.205,24.025,1.50993
19,7.7306e-05,0.00177518,0.000628864,3.05616e-05,0.000598302,18.4115,24.0387,1.5086
39,0.000103696,0.0021455,0.000646273,4.13923e-05,0.000604881,18.3285,24.0741,1.51398
22,0.000111078,0.00191596,0.000711612,3.31064e-05,0.000678505,18.4806,24.2013,1.50801
12,0.000104951,0.00307315,0.00071659,3.20168e-05,0.000684574,18.6909,24.1382,1.51005
7,0.000120513,0.00213691,0.00064477,3.88004e-05,0.00060597,18.8814,24.2882,1.50821
10,0.00013509,0.00193698,0.000527821,3.28412e-05,0.00049498,18.794,24.2242,1.50804
31,0.000108537,0.0014763,0.000724221,3.28131e-05,0.000691408,18.7469,24.4196,1.50623
36,0.000110305,0.00314413,0.000708071,3.43661e-05,0.000673705,18.811,24.068,1.50597
9,0.000141979,0.00225976,0.000603806,3.00107e-05,0.000573795,19.1247,24.1584,1.50802
8,9.1269e-05,0.00120964,0.000516081,3.27505e-05,0.00048333,19.2889,24.1605,1.50799
38,0.000121306,0.00196824,0.000657678,4.06467e-05,0.000617031,19.1194,24.352,1.50947
21,0.000106442,0.0017955,0.000621198,2.96287e-05,0.000591569,19.2081,24.2245,1.50802
4,0.000147377,0.00158318,0.0006667,3.69011e-05,0.000629799,19.6362,24.7142,1.51486
25,8.3774e-05,0.00228938,0.000665526,2.86459e-05,0.00063688,19.2969,24.6572,1.50908
6,8.2295e-05,0.00134866,0.000589213,3.24927e-05,0.00055672,19.5566,24.3542,1.51025
34,9.4766e-05,0.00166896,0.000638376,3.30512e-05,0.000605325,19.2934,24.3995,1.51486
15,0.00012593,0.0021801,0.000681089,3.64373e-05,0.000644651,19.3785,24.3664,1.50787
33,9.9651e-05,0.00184537,0.000678599,3.08748e-05,0.000647724,19.334,24.0555,1.51139
28,0.000126964,0.00224835,0.00077532,2.75363e-05,0.000747783,19.3892,24.1096,1.51088
26,0.000107072,0.0026343,0.000925188,3.50779e-05,0.00089011,19.4902,24.4704,1.52017
27,9.831e-05,0.00243514,0.000700475,3.20959e-05,0.000668379,19.4999,24.252,1.5116
11,0.000105339,0.00186217,0.000593046,3.14336e-05,0.000561612,19.6248,24.1842,1.50833
13,0.000121335,0.00190967,0.000741389,3.49139e-05,0.000706475,19.6481,24.1679,1.51216
32,0.000110395,0.00194479,0.000713084,3.28019e-05,0.000680282,19.5387,24.4536,1.50849
29,0.000109093,0.00172612,0.000569342,3.45584e-05,0.000534784,19.5589,24.0422,1.50744
20,0.000113498,0.00222274,0.000690045,3.2569e-05,0.000657476,19.6925,24.1144,1.50642
30,0.000123205,0.00112855,0.000537951,3.17533e-05,0.000506198,19.8131,24.2111,1.5104
14,0.000103084,0.00150381,0.000569939,3.13332e-05,0.000538605,20.038,24.0882,1.5096
18,0.000116058,0.00155567,0.000695717,4.00241e-05,0.000655692,19.9642,24.4152,1.51066
16,9.4098e-05,0.00128479,0.000617541,3.47973e-05,0.000582744,20.222,24.2169,1.50811
17,0.000131889,0.00242652,0.000726599,3.3454e-05,0.000693145,20.1734,24.1301,1.50855
35,9.9662e-05,0.00152736,0.000677746,3.74441e-05,0.000640302,20.1823,24.416,1.51234
23,9.6725e-05,0.00133809,0.000574872,3.04346e-05,0.000544437,20.4156,24.3979,1.51661
24,0.000109574,0.0026036,0.000761347,3.27997e-05,0.000728547,20.4627,24.2017,1.50734
2022-06-06T18:33:16.354728
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.000121012,0.00239901,0.000703427,3.08216e-05,0.000672605,18.3627,24.0838,1.50827
1,0.00012405,0.00220213,0.000707476,3.46412e-05,0.000672834,19.0607,24.1746,1.50911
12,0.000121359,0.00147772,0.00054878,3.94216e-05,0.000509358,18.4755,24.1066,1.51165
2,9.3969e-05,0.00201876,0.000642284,4.02958e-05,0.000601988,19.0551,24.2148,1.50891
39,9.6017e-05,0.00193144,0.000669117,3.94733e-05,0.000629644,18.3523,24.0712,1.51138
25,0.000111772,0.00281696,0.000720603,3.15483e-05,0.000689055,18.4502,24.1081,1.50865
20,8.47e-05,0.00216516,0.000762602,3.28161e-05,0.000729786,18.4925,24.066,1.51194
36,0.000109305,0.0019718,0.000684731,3.72839e-05,0.000647447,18.6783,24.2096,1.51431
8,7.9918e-05,0.00141632,0.00058376,3.64216e-05,0.000547338,18.8876,24.1589,1.51055
17,9.9876e-05,0.00258851,0.000811759,3.24349e-05,0.000779325,18.7358,24.2669,1.50623
4,0.000113194,0.00251528,0.000786327,3.32258e-05,0.000753101,19.1331,24.5146,1.50659
13,0.000117848,0.00138311,0.000668427,4.21961e-05,0.000626231,19.0317,24.224,1.50911
32,0.000107558,0.00155024,0.000626285,3.08839e-05,0.000595402,19.0091,24.7,1.50888
16,0.00010652,0.00120589,0.000557957,3.64554e-05,0.000521502,19.1976,24.1768,1.50673
35,0.000128639,0.00202776,0.000708386,3.74441e-05,0.000670942,19.1927,24.6121,1.50983
29,9.3265e-05,0.000967484,0.000514303,3.02775e-05,0.000484026,19.2285,24.2247,1.50913
10,9.2685e-05,0.00147543,0.000681027,3.61943e-05,0.000644833,19.3965,24.2249,1.50799
33,9.3691e-05,0.00186181,0.000596682,3.34706e-05,0.000563211,19.3186,24.2737,1.50743
9,0.00012393,0.00205559,0.000799472,3.56013e-05,0.00076387,19.6273,24.0937,1.51027
27,8.499e-05,0.00224216,0.000676779,3.09357e-05,0.000645843,19.5062,24.3494,1.51438
38,8.4277e-05,0.00120672,0.000585392,3.95468e-05,0.000545845,19.5073,24.4993,1.50809
28,8.819e-05,0.00166353,0.000634713,3.1414e-05,0.000603299,19.531,24.3816,1.50746
5,0.000114999,0.00159026,0.000581627,3.50641e-05,0.000546563,19.8243,24.11,1.51112
3,0.000111767,0.00196187,0.000712725,3.41589e-05,0.000678566,19.981,24.234,1.51038
23,0.000119912,0.00219372,0.000717705,3.27186e-05,0.000684987,19.5662,24.2714,1.50975
26,0.00010481,0.00288212,0.000654046,3.40773e-05,0.000619969,19.5675,24.3459,1.50776
37,0.000109639,0.00170289,0.000607613,3.40806e-05,0.000573532,19.5025,24.3589,1.50882
31,0.000107598,0.00150787,0.000551348,3.21544e-05,0.000519193,19.5779,24.0184,1.51107
6,8.93e-05,0.0013719,0.000642518,3.85769e-05,0.000603941,19.8621,24.2718,1.50891
34,0.000127091,0.00154997,0.000696845,3.08249e-05,0.00066602,19.6998,24.4014,1.50536
19,0.000111814,0.0017763,0.000643517,3.86382e-05,0.000604879,19.7969,24.1476,1.50605
21,0.000113425,0.00144621,0.000595364,3.12359e-05,0.000564129,19.8756,24.056,1.51207
11,0.000131246,0.00231558,0.000665114,3.30314e-05,0.000632082,20.0047,24.7016,1.51611
7,7.4267e-05,0.00132962,0.000678286,3.4775e-05,0.000643511,20.1437,24.3769,1.51109
14,0.000100776,0.00138306,0.000524851,3.46058e-05,0.000490245,20.3577,24.1456,1.51259
24,9.4578e-05,0.00182105,0.000694368,4.34942e-05,0.000650874,20.3305,24.6984,1.51189
30,0.000111775,0.00172439,0.000712613,3.17849e-05,0.000680828,20.3741,24.0908,1.50771
18,0.000117084,0.0021481,0.000613249,3.81561e-05,0.000575093,20.4684,24.8568,1.51438
15,0.00011411,0.0018807,0.000725851,4.24925e-05,0.000683359,20.5697,24.4879,1.50891
22,0.000101693,0.00238155,0.000708035,2.92763e-05,0.000678759,20.6075,24.1863,1.50902
2022-06-06T18:33:59.957627
drone_id,min_planning_time,max_planning_time, avg_planning_time,average_init_time,average_opt_time, mission_time, distance, max_vel
0,0.000155604,0.00138087,0.000561035,3.66418e-05,0.000524393,18.6939,24.0894,1.50867
1,0.000117552,0.00235309,0.00054186,3.87177e-05,0.000503142,18.2907,24.0465,1.51064
2,0.000109955,0.00317042,0.000729771,4.00484e-05,0.000689723,18.6611,24.3364,1.50841
4,0.000148876,0.00145025,0.000664972,3.70485e-05,0.000627923,18.686,24.4292,1.50443
13,0.00012001,0.00185795,0.000673025,3.65782e-05,0.000636447,18.4222,24.1608,1.508
6,9.2117e-05,0.00219519,0.000797374,3.84398e-05,0.000758934,18.6579,24.3431,1.50944
31,0.000113859,0.00219854,0.000648694,3.24249e-05,0.000616269,18.4272,24.0698,1.51204
17,0.000114548,0.00326566,0.00074994,3.95805e-05,0.000710359,18.4082,24.1285,1.5085
29,0.000127108,0.00192414,0.000650053,3.91113e-05,0.000610942,18.4296,24.1441,1.50968
36,9.1167e-05,0.00165733,0.000654858,3.04289e-05,0.000624429,18.4339,24.0328,1.5075
19,0.000124862,0.00174541,0.000560538,3.82791e-05,0.000522259,18.4707,24.0983,1.51127
39,9.8661e-05,0.00162839,0.000599864,3.57739e-05,0.00056409,18.4464,24.0775,1.50646
8,0.000115449,0.00230147,0.000701798,3.30383e-05,0.000668759,18.7234,24.2226,1.5102
12,0.000157734,0.00213941,0.000728309,3.45448e-05,0.000693764,18.7711,24.1519,1.51071
9,0.000109605,0.00170206,0.000617882,3.10885e-05,0.000586793,18.9054,24.1269,1.50803
7,0.000100006,0.00198013,0.000674492,3.55294e-05,0.000638963,19.143,24.3918,1.51059
24,8.3412e-05,0.00185148,0.000800787,3.70084e-05,0.000763779,19.0137,24.5324,1.51112
30,0.00012229,0.00236324,0.000667674,3.1252e-05,0.000636422,19.0969,24.0775,1.5095
10,0.000117673,0.00178502,0.000695826,3.07794e-05,0.000665046,19.3549,24.1669,1.50887
26,9.7223e-05,0.00145205,0.000610144,3.09719e-05,0.000579172,19.2133,24.33,1.50849
14,0.000122589,0.00145413,0.000594149,3.06726e-05,0.000563476,19.3244,24.062,1.51035
38,0.000120629,0.00184149,0.00067798,4.38554e-05,0.000634124,19.312,24.5268,1.51155
15,9.4069e-05,0.0020167,0.000806788,3.81347e-05,0.000768653,19.4123,24.6205,1.50836
28,0.000122645,0.00147752,0.000548149,3.08967e-05,0.000517253,19.4377,24.0307,1.50915
16,0.000125002,0.00161369,0.000649908,3.36889e-05,0.000616219,19.5295,24.2557,1.50972
21,0.000105819,0.00218819,0.000667612,3.19826e-05,0.00063563,19.517,24.2339,1.51162
23,0.000108122,0.00200751,0.000721374,4.07579e-05,0.000680616,19.5281,24.3003,1.51033
20,0.000109912,0.00189216,0.0006375,3.02012e-05,0.000607299,19.5585,24.1793,1.50931
27,0.000110156,0.00224655,0.000759259,3.29457e-05,0.000726313,19.5714,24.6404,1.51447
5,0.000110733,0.00204472,0.000887237,3.54005e-05,0.000851837,19.9118,24.4858,1.51297
35,0.000118308,0.00188255,0.000743278,4.09151e-05,0.000702363,19.6092,24.5779,1.5085
34,0.000112969,0.00140931,0.000595039,3.3359e-05,0.00056168,19.6168,24.1538,1.50755
25,0.000110436,0.00260876,0.00086295,2.80787e-05,0.000834871,19.6477,24.2904,1.50849
32,9.9961e-05,0.00325704,0.000740423,3.10363e-05,0.000709387,19.6377,24.0908,1.50801
11,7.8947e-05,0.00175663,0.000609399,3.13012e-05,0.000578098,19.8368,24.2425,1.50798
22,0.000107953,0.00142406,0.000629471,3.40948e-05,0.000595376,19.844,24.1515,1.50797
37,0.000130389,0.00283135,0.000839249,3.32743e-05,0.000805975,19.937,24.2301,1.50738
33,0.000100979,0.00200607,0.000638885,3.02129e-05,0.000608673,20.0404,24.1887,1.50833
3,0.000126454,0.00219527,0.000744559,3.7624e-05,0.000706935,20.5444,24.1864,1.51377
18,0.000102268,0.00157012,0.000557277,3.35391e-05,0.000523737,20.3568,24.8081,1.50849
